iter	Passed	Remaining
11643	198122	142176
11644	198140	142160
11645	198158	142144
11646	198177	142128
11647	198195	142112
11648	198214	142096
11649	198233	142081
11650	198250	142064
11651	198269	142048
11652	198288	142033
11653	198306	142017
11654	198325	142001
11655	198344	141985
11656	198363	141970
11657	198382	141954
11658	198400	141938
11659	198418	141922
11660	198438	141907
11661	198456	141890
11662	198474	141874
11663	198491	141857
11664	198509	141841
11665	198527	141824
11666	198546	141809
11667	198564	141792
11668	198581	141776
11669	198600	141760
11670	198619	141744
11671	198637	141728
11672	198656	141712
11673	198674	141696
11674	198692	141680
11675	198711	141664
11676	198728	141647
11677	198746	141631
11678	198765	141615
11679	198784	141599
11680	198802	141583
11681	198821	141567
11682	198838	141551
11683	198856	141534
11684	198874	141518
11685	198893	141503
11686	198911	141486
11687	198930	141470
11688	198949	141454
11689	198970	141440
11690	198990	141425
11691	199010	141410
11692	199028	141395
11693	199047	141379
11694	199066	141363
11695	199085	141347
11696	199102	141331
11697	199121	141315
11698	199139	141299
11699	199158	141283
11700	199177	141267
11701	199195	141251
11702	199212	141234
11703	199231	141218
11704	199250	141203
11705	199268	141186
11706	199286	141170
11707	199304	141153
11708	199322	141137
11709	199340	141121
11710	199360	141106
11711	199379	141090
11712	199397	141074
11713	199416	141058
11714	199434	141042
11715	199452	141026
11716	199470	141009
11717	199488	140993
11718	199505	140976
11719	199523	140960
11720	199542	140944
11721	199559	140927
11722	199577	140911
11723	199595	140895
11724	199613	140878
11725	199631	140862
11726	199650	140846
11727	199667	140829
11728	199685	140813
11729	199704	140797
11730	199723	140781
11731	199741	140765
11732	199760	140749
11733	199778	140733
11734	199795	140716
11735	199813	140700
11736	199832	140684
11737	199851	140668
11738	199869	140652
11739	199887	140636
11740	199905	140620
11741	199924	140604
11742	199942	140587
11743	199960	140571
11744	199979	140555
11745	199997	140540
11746	200015	140523
11747	200034	140507
11748	200052	140491
11749	200070	140474
11750	200089	140459
11751	200107	140442
11752	200124	140426
11753	200142	140409
11754	200160	140393
11755	200178	140377
11756	200197	140360
11757	200215	140344
11758	200232	140328
11759	200251	140311
11760	200269	140295
11761	200288	140280
11762	200306	140264
11763	200325	140247
11764	200343	140231
11765	200360	140214
11766	200378	140198
11767	200396	140182
11768	200415	140166
11769	200432	140149
11770	200450	140133
11771	200468	140116
11772	200487	140101
11773	200506	140085
11774	200524	140068
11775	200542	140053
11776	200560	140036
11777	200579	140020
11778	200596	140003
11779	200614	139987
11780	200634	139972
11781	200652	139956
11782	200671	139940
11783	200689	139924
11784	200707	139907
11785	200725	139891
11786	200743	139875
11787	200761	139858
11788	200779	139842
11789	200797	139825
11790	200814	139809
11791	200833	139792
11792	200851	139776
11793	200870	139761
11794	200888	139744
11795	200906	139728
11796	200925	139712
11797	200943	139696
11798	200961	139680
11799	200979	139664
11800	200997	139647
11801	201016	139631
11802	201034	139615
11803	201052	139599
11804	201071	139583
11805	201088	139566
11806	201107	139550
11807	201125	139534
11808	201142	139517
11809	201161	139501
11810	201179	139485
11811	201198	139469
11812	201217	139453
11813	201237	139438
11814	201255	139422
11815	201273	139406
11816	201292	139390
11817	201310	139373
11818	201329	139358
11819	201347	139342
11820	201366	139326
11821	201384	139310
11822	201404	139294
11823	201422	139278
11824	201440	139261
11825	201458	139246
11826	201477	139230
11827	201496	139214
11828	201515	139198
11829	201534	139183
11830	201552	139166
11831	201570	139150
11832	201588	139134
11833	201607	139118
11834	201625	139102
11835	201644	139086
11836	201662	139070
11837	201681	139054
11838	201701	139039
11839	201719	139022
11840	201738	139007
11841	201756	138991
11842	201774	138974
11843	201793	138958
11844	201810	138941
11845	201829	138926
11846	201847	138909
11847	201866	138893
11848	201884	138877
11849	201902	138861
11850	201920	138844
11851	201938	138828
11852	201957	138812
11853	201976	138797
11854	201994	138780
11855	202013	138764
11856	202032	138749
11857	202050	138732
11858	202068	138716
11859	202087	138700
11860	202106	138685
11861	202123	138668
11862	202141	138651
11863	202159	138635
11864	202177	138619
11865	202195	138602
11866	202214	138587
11867	202233	138571
11868	202251	138555
11869	202269	138538
11870	202287	138522
11871	202306	138506
11872	202326	138490
11873	202345	138475
11874	202363	138459
11875	202382	138443
11876	202400	138426
11877	202419	138411
11878	202438	138396
11879	202457	138379
11880	202474	138363
11881	202493	138347
11882	202511	138330
11883	202529	138314
11884	202546	138297
11885	202565	138281
11886	202583	138265
11887	202602	138249
11888	202619	138232
11889	202637	138216
11890	202657	138201
11891	202675	138184
11892	202693	138168
11893	202711	138152
11894	202730	138136
11895	202749	138120
11896	202767	138104
11897	202786	138088
11898	202805	138072
11899	202824	138056
11900	202843	138041
11901	202861	138025
11902	202880	138009
11903	202900	137994
11904	202919	137978
11905	202938	137963
11906	202957	137946
11907	202975	137930
11908	202994	137914
11909	203012	137898
11910	203031	137882
11911	203049	137866
11912	203067	137850
11913	203085	137833
11914	203105	137818
11915	203124	137802
11916	203143	137786
11917	203162	137771
11918	203181	137755
11919	203201	137740
11920	203219	137724
11921	203238	137708
11922	203257	137692
11923	203274	137675
11924	203291	137658
11925	203310	137642
11926	203329	137627
11927	203347	137610
11928	203365	137594
11929	203383	137577
11930	203401	137561
11931	203420	137545
11932	203439	137530
11933	203459	137515
11934	203477	137498
11935	203495	137482
11936	203513	137465
11937	203532	137449
11938	203550	137433
11939	203568	137417
11940	203586	137400
11941	203605	137385
11942	203623	137368
11943	203641	137352
11944	203659	137336
11945	203677	137319
11946	203696	137303
11947	203714	137287
11948	203732	137271
11949	203752	137255
11950	203770	137239
11951	203789	137223
11952	203807	137207
11953	203825	137191
11954	203844	137175
11955	203862	137158
11956	203881	137143
11957	203899	137126
11958	203918	137110
11959	203935	137094
11960	203955	137078
11961	203973	137062
11962	203993	137047
11963	204011	137030
11964	204029	137014
11965	204048	136998
11966	204066	136982
11967	204085	136966
11968	204103	136950
11969	204121	136933
11970	204138	136916
11971	204156	136900
11972	204175	136884
11973	204193	136868
11974	204212	136852
11975	204230	136835
11976	204249	136819
11977	204267	136803
11978	204286	136787
11979	204306	136772
11980	204325	136756
11981	204344	136741
11982	204363	136725
11983	204382	136709
11984	204400	136693
11985	204418	136677
11986	204436	136660
11987	204455	136644
11988	204472	136627
11989	204491	136612
11990	204510	136596
11991	204529	136580
11992	204547	136564
11993	204565	136547
11994	204584	136531
11995	204602	136515
11996	204621	136499
11997	204639	136483
11998	204657	136467
11999	204675	136450
12000	204694	136434
12001	204712	136418
12002	204730	136401
12003	204749	136386
12004	204767	136369
12005	204785	136353
12006	204804	136337
12007	204822	136321
12008	204841	136305
12009	204859	136288
12010	204877	136272
12011	204896	136256
12012	204915	136241
12013	204934	136224
12014	204954	136210
12015	204973	136194
12016	204992	136178
12017	205010	136162
12018	205030	136146
12019	205049	136130
12020	205067	136114
12021	205086	136098
12022	205104	136082
12023	205122	136066
12024	205140	136049
12025	205159	136033
12026	205178	136017
12027	205196	136001
12028	205214	135984
12029	205232	135968
12030	205250	135952
12031	205269	135936
12032	205287	135919
12033	205305	135903
12034	205323	135887
12035	205343	135872
12036	205361	135855
12037	205379	135838
12038	205396	135822
12039	205415	135806
12040	205433	135790
12041	205451	135773
12042	205469	135757
12043	205487	135740
12044	205506	135724
12045	205524	135708
12046	205542	135691
12047	205560	135675
12048	205578	135658
12049	205596	135642
12050	205614	135625
12051	205632	135609
12052	205650	135593
12053	205669	135577
12054	205687	135560
12055	205705	135544
12056	205724	135528
12057	205742	135512
12058	205759	135495
12059	205777	135478
12060	205795	135462
12061	205813	135445
12062	205832	135429
12063	205849	135413
12064	205867	135396
12065	205886	135380
12066	205903	135363
12067	205922	135347
12068	205940	135331
12069	205959	135315
12070	205977	135299
12071	205995	135282
12072	206013	135266
12073	206031	135249
12074	206050	135234
12075	206069	135217
12076	206087	135201
12077	206106	135186
12078	206125	135169
12079	206143	135153
12080	206160	135136
12081	206178	135120
12082	206196	135103
12083	206214	135087
12084	206232	135070
12085	206249	135053
12086	206269	135038
12087	206288	135022
12088	206307	135006
12089	206325	134990
12090	206343	134974
12091	206361	134957
12092	206381	134942
12093	206399	134926
12094	206418	134910
12095	206436	134893
12096	206454	134877
12097	206472	134861
12098	206491	134845
12099	206510	134829
12100	206529	134813
12101	206547	134796
12102	206565	134780
12103	206583	134763
12104	206601	134747
12105	206620	134731
12106	206639	134716
12107	206658	134699
12108	206676	134683
12109	206694	134667
12110	206712	134650
12111	206731	134634
12112	206750	134618
12113	206768	134602
12114	206786	134586
12115	206805	134570
12116	206823	134553
12117	206841	134537
12118	206859	134521
12119	206878	134505
12120	206896	134488
12121	206914	134472
12122	206933	134456
12123	206950	134439
12124	206969	134423
12125	206988	134407
12126	207007	134391
12127	207025	134375
12128	207043	134359
12129	207061	134342
12130	207079	134325
12131	207097	134309
12132	207115	134293
12133	207133	134276
12134	207152	134260
12135	207169	134243
12136	207187	134227
12137	207205	134210
12138	207224	134194
12139	207242	134178
12140	207261	134162
12141	207280	134146
12142	207298	134130
12143	207318	134114
12144	207337	134099
12145	207355	134082
12146	207374	134066
12147	207392	134050
12148	207410	134034
12149	207429	134017
12150	207447	134001
12151	207465	133985
12152	207484	133969
12153	207502	133952
12154	207520	133936
12155	207539	133920
12156	207557	133903
12157	207575	133888
12158	207594	133871
12159	207613	133855
12160	207631	133839
12161	207650	133823
12162	207667	133806
12163	207687	133791
12164	207706	133775
12165	207724	133759
12166	207743	133743
12167	207761	133726
12168	207779	133710
12169	207797	133694
12170	207816	133678
12171	207835	133662
12172	207853	133645
12173	207871	133629
12174	207889	133613
12175	207908	133596
12176	207926	133580
12177	207944	133563
12178	207962	133547
12179	207981	133531
12180	207999	133515
12181	208017	133498
12182	208036	133482
12183	208055	133466
12184	208074	133450
12185	208092	133434
12186	208110	133418
12187	208129	133402
12188	208147	133386
12189	208166	133370
12190	208184	133353
12191	208203	133337
12192	208221	133321
12193	208240	133305
12194	208258	133289
12195	208276	133272
12196	208294	133256
12197	208312	133239
12198	208330	133222
12199	208349	133206
12200	208367	133190
12201	208385	133174
12202	208403	133157
12203	208421	133141
12204	208439	133124
12205	208458	133108
12206	208476	133092
12207	208494	133075
12208	208513	133059
12209	208531	133043
12210	208549	133026
12211	208568	133011
12212	208586	132994
12213	208604	132978
12214	208624	132962
12215	208643	132946
12216	208662	132931
12217	208681	132915
12218	208699	132898
12219	208717	132882
12220	208736	132866
12221	208754	132850
12222	208772	132833
12223	208789	132816
12224	208806	132799
12225	208824	132782
12226	208842	132766
12227	208860	132749
12228	208879	132733
12229	208897	132717
12230	208917	132701
12231	208935	132685
12232	208952	132668
12233	208971	132652
12234	208990	132636
12235	209008	132620
12236	209026	132603
12237	209045	132587
12238	209063	132571
12239	209082	132555
12240	209101	132539
12241	209119	132523
12242	209137	132506
12243	209156	132490
12244	209175	132474
12245	209194	132458
12246	209213	132443
12247	209231	132426
12248	209249	132410
12249	209267	132393
12250	209285	132376
12251	209303	132360
12252	209321	132344
12253	209340	132328
12254	209359	132312
12255	209378	132296
12256	209396	132280
12257	209414	132263
12258	209434	132248
12259	209452	132231
12260	209469	132214
12261	209487	132198
12262	209506	132182
12263	209524	132165
12264	209544	132150
12265	209562	132133
12266	209579	132117
12267	209598	132101
12268	209616	132084
12269	209635	132068
12270	209653	132052
12271	209672	132036
12272	209691	132020
12273	209709	132003
12274	209728	131988
12275	209746	131971
12276	209764	131955
12277	209782	131938
12278	209800	131922
12279	209819	131905
12280	209837	131889
12281	209855	131872
12282	209872	131856
12283	209891	131840
12284	209910	131823
12285	209929	131807
12286	209946	131791
12287	209965	131775
12288	209983	131758
12289	210001	131742
12290	210019	131725
12291	210037	131709
12292	210055	131692
12293	210074	131676
12294	210091	131659
12295	210109	131642
12296	210128	131626
12297	210147	131611
12298	210165	131594
12299	210183	131578
12300	210202	131562
12301	210221	131546
12302	210240	131530
12303	210258	131514
12304	210278	131498
12305	210299	131483
12306	210318	131468
12307	210337	131452
12308	210354	131435
12309	210373	131419
12310	210390	131402
12311	210409	131386
12312	210427	131370
12313	210446	131353
12314	210465	131338
12315	210484	131321
12316	210502	131305
12317	210520	131289
12318	210538	131272
12319	210556	131256
12320	210576	131240
12321	210595	131224
12322	210614	131208
12323	210632	131192
12324	210650	131176
12325	210669	131159
12326	210687	131143
12327	210705	131126
12328	210724	131111
12329	210743	131094
12330	210762	131079
12331	210780	131062
12332	210798	131046
12333	210816	131029
12334	210835	131013
12335	210852	130996
12336	210871	130980
12337	210888	130963
12338	210907	130947
12339	210925	130931
12340	210943	130914
12341	210962	130898
12342	210981	130882
12343	210999	130866
12344	211017	130849
12345	211036	130833
12346	211055	130817
12347	211073	130801
12348	211092	130785
12349	211110	130769
12350	211129	130753
12351	211148	130736
12352	211167	130721
12353	211185	130704
12354	211204	130688
12355	211222	130672
12356	211240	130655
12357	211258	130639
12358	211278	130623
12359	211297	130607
12360	211315	130591
12361	211333	130574
12362	211352	130558
12363	211371	130543
12364	211390	130526
12365	211409	130510
12366	211428	130494
12367	211446	130478
12368	211464	130461
12369	211484	130446
12370	211502	130430
12371	211520	130413
12372	211539	130397
12373	211556	130380
12374	211575	130364
12375	211593	130348
12376	211612	130332
12377	211631	130316
12378	211649	130299
12379	211667	130283
12380	211685	130266
12381	211704	130250
12382	211722	130234
12383	211741	130218
12384	211760	130202
12385	211778	130185
12386	211797	130169
12387	211816	130153
12388	211834	130137
12389	211852	130120
12390	211870	130104
12391	211888	130087
12392	211906	130071
12393	211925	130055
12394	211943	130038
12395	211962	130022
12396	211981	130007
12397	212000	129990
12398	212019	129974
12399	212037	129958
12400	212055	129942
12401	212073	129925
12402	212091	129908
12403	212110	129893
12404	212129	129876
12405	212147	129860
12406	212166	129844
12407	212184	129827
12408	212202	129811
12409	212220	129794
12410	212239	129778
12411	212258	129762
12412	212278	129747
12413	212296	129731
12414	212316	129715
12415	212334	129699
12416	212353	129682
12417	212370	129666
12418	212389	129650
12419	212413	129637
12420	212435	129622
12421	212456	129608
12422	212475	129592
12423	212493	129575
12424	212512	129559
12425	212529	129542
12426	212548	129526
12427	212565	129509
12428	212584	129493
12429	212603	129477
12430	212621	129460
12431	212639	129444
12432	212657	129428
12433	212675	129411
12434	212694	129395
12435	212713	129379
12436	212731	129363
12437	212749	129346
12438	212768	129330
12439	212786	129314
12440	212805	129297
12441	212823	129281
12442	212841	129265
12443	212860	129249
12444	212878	129232
12445	212896	129215
12446	212914	129199
12447	212932	129182
12448	212950	129166
12449	212969	129149
12450	212987	129133
12451	213005	129117
12452	213025	129101
12453	213044	129085
12454	213061	129068
12455	213079	129052
12456	213097	129035
12457	213115	129018
12458	213133	129002
12459	213151	128985
12460	213170	128969
12461	213188	128952
12462	213207	128937
12463	213225	128920
12464	213244	128904
12465	213263	128888
12466	213281	128872
12467	213299	128855
12468	213318	128839
12469	213336	128823
12470	213355	128806
12471	213374	128790
12472	213393	128774
12473	213410	128758
12474	213428	128741
12475	213447	128725
12476	213465	128709
12477	213483	128692
12478	213501	128675
12479	213519	128659
12480	213537	128642
12481	213555	128626
12482	213573	128609
12483	213591	128592
12484	213610	128577
12485	213629	128560
12486	213647	128544
12487	213665	128527
12488	213683	128511
12489	213703	128495
12490	213721	128479
12491	213740	128463
12492	213760	128447
12493	213778	128431
12494	213796	128414
12495	213814	128397
12496	213833	128382
12497	213851	128365
12498	213869	128349
12499	213888	128332
12500	213906	128316
12501	213925	128300
12502	213946	128285
12503	213965	128269
12504	213983	128253
12505	214002	128237
12506	214021	128221
12507	214039	128204
12508	214057	128187
12509	214075	128171
12510	214094	128155
12511	214112	128139
12512	214132	128123
12513	214150	128107
12514	214169	128090
12515	214187	128074
12516	214206	128058
12517	214225	128042
12518	214243	128026
12519	214262	128009
12520	214281	127993
12521	214299	127977
12522	214317	127960
12523	214335	127944
12524	214353	127927
12525	214372	127911
12526	214390	127894
12527	214408	127878
12528	214426	127861
12529	214444	127845
12530	214463	127829
12531	214482	127812
12532	214500	127796
12533	214519	127780
12534	214537	127763
12535	214555	127747
12536	214573	127730
12537	214591	127714
12538	214609	127697
12539	214628	127681
12540	214646	127665
12541	214664	127648
12542	214682	127631
12543	214701	127615
12544	214720	127600
12545	214740	127584
12546	214758	127568
12547	214778	127552
12548	214796	127536
12549	214816	127520
12550	214835	127504
12551	214854	127488
12552	214873	127472
12553	214891	127456
12554	214910	127439
12555	214929	127423
12556	214949	127408
12557	214966	127391
12558	214985	127375
12559	215003	127358
12560	215022	127342
12561	215040	127326
12562	215059	127310
12563	215077	127293
12564	215095	127277
12565	215114	127261
12566	215133	127244
12567	215151	127228
12568	215170	127212
12569	215189	127196
12570	215207	127179
12571	215227	127164
12572	215246	127148
12573	215263	127131
12574	215282	127115
12575	215301	127099
12576	215320	127082
12577	215338	127066
12578	215358	127051
12579	215376	127034
12580	215395	127018
12581	215413	127001
12582	215431	126985
12583	215449	126968
12584	215467	126951
12585	215485	126935
12586	215504	126919
12587	215522	126902
12588	215541	126886
12589	215561	126871
12590	215581	126856
12591	215600	126839
12592	215618	126823
12593	215637	126807
12594	215656	126791
12595	215675	126775
12596	215693	126758
12597	215712	126742
12598	215730	126726
12599	215748	126709
12600	215767	126693
12601	215785	126676
12602	215804	126660
12603	215821	126643
12604	215839	126627
12605	215858	126610
12606	215876	126594
12607	215894	126578
12608	215914	126562
12609	215932	126545
12610	215951	126529
12611	215968	126512
12612	215988	126496
12613	216006	126480
12614	216025	126464
12615	216044	126448
12616	216062	126431
12617	216080	126415
12618	216099	126398
12619	216118	126382
12620	216137	126366
12621	216155	126350
12622	216173	126333
12623	216192	126318
12624	216212	126302
12625	216231	126286
12626	216250	126270
12627	216269	126254
12628	216287	126237
12629	216305	126221
12630	216323	126204
12631	216342	126188
12632	216361	126172
12633	216379	126155
12634	216398	126139
12635	216417	126123
12636	216435	126107
12637	216454	126090
12638	216472	126074
12639	216490	126057
12640	216508	126040
12641	216526	126024
12642	216545	126008
12643	216563	125991
12644	216582	125975
12645	216600	125959
12646	216619	125943
12647	216637	125926
12648	216656	125910
12649	216674	125893
12650	216693	125877
12651	216711	125861
12652	216729	125844
12653	216748	125828
12654	216766	125811
12655	216783	125794
12656	216802	125778
12657	216821	125762
12658	216839	125746
12659	216857	125729
12660	216877	125713
12661	216896	125697
12662	216914	125681
12663	216934	125665
12664	216954	125650
12665	216972	125633
12666	216992	125618
12667	217010	125601
12668	217028	125585
12669	217047	125568
12670	217065	125552
12671	217083	125535
12672	217102	125519
12673	217120	125503
12674	217139	125487
12675	217158	125470
12676	217176	125453
12677	217194	125437
12678	217213	125421
12679	217233	125406
12680	217251	125389
12681	217270	125373
12682	217289	125357
12683	217308	125341
12684	217327	125325
12685	217345	125308
12686	217363	125292
12687	217381	125275
12688	217399	125258
12689	217418	125242
12690	217437	125226
12691	217456	125210
12692	217474	125193
12693	217492	125177
12694	217511	125161
12695	217530	125145
12696	217548	125128
12697	217568	125112
12698	217587	125096
12699	217605	125080
12700	217623	125063
12701	217641	125047
12702	217660	125031
12703	217679	125014
12704	217697	124998
12705	217714	124981
12706	217733	124964
12707	217752	124949
12708	217771	124933
12709	217791	124917
12710	217810	124901
12711	217829	124885
12712	217847	124868
12713	217867	124852
12714	217886	124836
12715	217904	124820
12716	217923	124804
12717	217942	124788
12718	217961	124772
12719	217979	124755
12720	217997	124738
12721	218015	124722
12722	218034	124706
12723	218053	124690
12724	218072	124674
12725	218090	124657
12726	218107	124640
12727	218126	124623
12728	218144	124607
12729	218163	124591
12730	218181	124574
12731	218199	124558
12732	218218	124542
12733	218238	124526
12734	218256	124509
12735	218273	124492
12736	218292	124476
12737	218310	124459
12738	218328	124443
12739	218346	124426
12740	218364	124409
12741	218382	124393
12742	218401	124377
12743	218419	124360
12744	218437	124343
12745	218456	124327
12746	218474	124311
12747	218493	124295
12748	218511	124278
12749	218529	124261
12750	218547	124245
12751	218566	124228
12752	218583	124212
12753	218602	124195
12754	218621	124179
12755	218638	124162
12756	218657	124146
12757	218675	124129
12758	218694	124113
12759	218712	124096
12760	218730	124080
12761	218748	124063
12762	218766	124047
12763	218785	124030
12764	218804	124014
12765	218823	123998
12766	218840	123981
12767	218859	123965
12768	218878	123949
12769	218897	123933
12770	218915	123916
12771	218934	123900
12772	218953	123884
12773	218972	123868
12774	218991	123852
12775	219009	123835
12776	219028	123819
12777	219046	123803
12778	219065	123787
12779	219083	123770
12780	219102	123754
12781	219120	123737
12782	219139	123721
12783	219158	123705
12784	219176	123688
12785	219195	123672
12786	219215	123656
12787	219234	123640
12788	219252	123624
12789	219270	123607
12790	219288	123591
12791	219307	123574
12792	219326	123558
12793	219343	123541
12794	219362	123525
12795	219380	123508
12796	219399	123492
12797	219418	123476
12798	219436	123460
12799	219454	123443
12800	219472	123426
12801	219490	123409
12802	219509	123393
12803	219528	123377
12804	219545	123360
12805	219564	123344
12806	219582	123327
12807	219600	123311
12808	219619	123294
12809	219638	123278
12810	219657	123262
12811	219676	123246
12812	219695	123230
12813	219713	123214
12814	219735	123199
12815	219753	123182
12816	219771	123166
12817	219790	123149
12818	219809	123133
12819	219828	123117
12820	219847	123101
12821	219866	123085
12822	219884	123068
12823	219903	123052
12824	219922	123036
12825	219941	123020
12826	219958	123003
12827	219976	122986
12828	219995	122970
12829	220013	122953
12830	220032	122937
12831	220051	122921
12832	220071	122905
12833	220091	122890
12834	220109	122873
12835	220128	122857
12836	220147	122841
12837	220166	122825
12838	220184	122808
12839	220202	122792
12840	220221	122775
12841	220241	122760
12842	220260	122744
12843	220278	122727
12844	220296	122710
12845	220314	122694
12846	220333	122678
12847	220351	122661
12848	220370	122645
12849	220388	122628
12850	220406	122612
12851	220425	122596
12852	220444	122579
12853	220464	122564
12854	220482	122547
12855	220500	122530
12856	220519	122514
12857	220538	122498
12858	220556	122482
12859	220575	122465
12860	220593	122449
12861	220612	122432
12862	220631	122416
12863	220650	122400
12864	220669	122384
12865	220687	122367
12866	220706	122351
12867	220724	122335
12868	220743	122319
12869	220761	122302
12870	220780	122286
12871	220799	122269
12872	220817	122253
12873	220835	122236
12874	220854	122220
12875	220873	122204
12876	220891	122187
12877	220910	122171
12878	220928	122154
12879	220946	122138
12880	220965	122121
12881	220983	122105
12882	221002	122088
12883	221020	122072
12884	221039	122056
12885	221058	122040
12886	221076	122023
12887	221096	122007
12888	221114	121991
12889	221132	121974
12890	221151	121958
12891	221170	121942
12892	221187	121925
12893	221207	121909
12894	221227	121893
12895	221246	121877
12896	221265	121861
12897	221284	121845
12898	221302	121828
12899	221320	121811
12900	221340	121796
12901	221360	121780
12902	221380	121765
12903	221398	121748
12904	221416	121731
12905	221434	121715
12906	221453	121699
12907	221471	121682
12908	221490	121666
12909	221507	121649
12910	221526	121632
12911	221545	121616
12912	221564	121600
12913	221584	121584
12914	221603	121568
12915	221621	121552
12916	221638	121535
12917	221657	121518
12918	221676	121502
12919	221696	121486
12920	221714	121470
12921	221732	121453
12922	221751	121437
12923	221770	121421
12924	221788	121404
12925	221807	121388
12926	221825	121371
12927	221844	121355
12928	221863	121339
12929	221881	121322
12930	221899	121306
12931	221918	121289
12932	221936	121273
12933	221954	121256
12934	221973	121240
12935	221991	121223
12936	222010	121207
12937	222029	121190
12938	222047	121174
12939	222066	121158
12940	222084	121141
12941	222103	121125
12942	222121	121108
12943	222139	121091
12944	222157	121075
12945	222175	121058
12946	222196	121043
12947	222216	121027
12948	222234	121011
12949	222253	120994
12950	222271	120978
12951	222289	120961
12952	222308	120945
12953	222327	120929
12954	222346	120913
12955	222364	120896
12956	222383	120880
12957	222402	120864
12958	222420	120847
12959	222439	120831
12960	222457	120814
12961	222476	120798
12962	222494	120781
12963	222512	120765
12964	222530	120748
12965	222550	120732
12966	222568	120716
12967	222587	120699
12968	222605	120682
12969	222623	120666
12970	222643	120650
12971	222662	120634
12972	222680	120618
12973	222699	120601
12974	222717	120585
12975	222736	120569
12976	222755	120552
12977	222774	120536
12978	222792	120519
12979	222810	120503
12980	222828	120486
12981	222846	120469
12982	222864	120452
12983	222883	120436
12984	222902	120420
12985	222921	120404
12986	222940	120388
12987	222959	120372
12988	222977	120355
12989	222996	120339
12990	223015	120323
12991	223034	120306
12992	223053	120290
12993	223072	120274
12994	223091	120258
12995	223109	120241
12996	223127	120224
12997	223145	120208
12998	223164	120191
12999	223182	120175
13000	223201	120159
13001	223220	120142
13002	223238	120126
13003	223257	120109
13004	223277	120094
13005	223296	120078
13006	223315	120062
13007	223334	120045
13008	223352	120029
13009	223371	120012
13010	223389	119996
13011	223409	119980
13012	223428	119964
13013	223447	119947
13014	223465	119931
13015	223484	119915
13016	223503	119899
13017	223522	119882
13018	223539	119865
13019	223558	119849
13020	223576	119832
13021	223594	119815
13022	223613	119799
13023	223631	119783
13024	223649	119766
13025	223668	119750
13026	223687	119733
13027	223705	119716
13028	223723	119700
13029	223741	119683
13030	223760	119667
13031	223779	119651
13032	223798	119635
13033	223817	119618
13034	223836	119602
13035	223855	119586
13036	223873	119569
13037	223891	119552
13038	223910	119536
13039	223930	119520
13040	223948	119504
13041	223967	119488
13042	223986	119472
13043	224006	119456
13044	224024	119439
13045	224042	119423
13046	224062	119407
13047	224080	119390
13048	224098	119373
13049	224116	119357
13050	224135	119340
13051	224154	119324
13052	224172	119308
13053	224191	119291
13054	224210	119275
13055	224228	119258
13056	224247	119242
13057	224267	119227
13058	224285	119210
13059	224303	119193
13060	224322	119177
13061	224340	119160
13062	224359	119144
13063	224378	119127
13064	224397	119112
13065	224417	119096
13066	224434	119079
13067	224453	119062
13068	224471	119045
13069	224489	119029
13070	224507	119012
13071	224527	118996
13072	224545	118980
13073	224563	118963
13074	224582	118947
13075	224601	118930
13076	224619	118914
13077	224638	118897
13078	224657	118881
13079	224675	118865
13080	224694	118848
13081	224712	118832
13082	224730	118815
13083	224749	118799
13084	224767	118782
13085	224785	118765
13086	224804	118749
13087	224822	118732
13088	224840	118716
13089	224858	118699
13090	224877	118682
13091	224896	118666
13092	224915	118650
13093	224934	118634
13094	224952	118617
13095	224970	118600
13096	224988	118584
13097	225007	118567
13098	225026	118551
13099	225045	118535
13100	225064	118519
13101	225083	118503
13102	225101	118486
13103	225120	118470
13104	225139	118453
13105	225157	118436
13106	225176	118420
13107	225196	118405
13108	225215	118389
13109	225234	118372
13110	225252	118356
13111	225271	118339
13112	225290	118323
13113	225308	118306
13114	225328	118290
13115	225346	118274
13116	225364	118257
13117	225383	118241
13118	225402	118224
13119	225420	118208
13120	225439	118191
13121	225457	118175
13122	225475	118158
13123	225493	118141
13124	225512	118125
13125	225530	118108
13126	225550	118093
13127	225568	118076
13128	225587	118060
13129	225606	118043
13130	225624	118027
13131	225642	118010
13132	225661	117994
13133	225679	117977
13134	225697	117960
13135	225716	117944
13136	225735	117927
13137	225753	117911
13138	225772	117895
13139	225790	117878
13140	225809	117862
13141	225827	117845
13142	225845	117828
13143	225863	117812
13144	225881	117795
13145	225900	117778
13146	225918	117762
13147	225935	117745
13148	225954	117728
13149	225973	117712
13150	225993	117696
13151	226012	117680
13152	226030	117663
13153	226049	117647
13154	226068	117631
13155	226086	117614
13156	226105	117598
13157	226123	117581
13158	226141	117564
13159	226160	117548
13160	226179	117532
13161	226199	117516
13162	226218	117500
13163	226237	117484
13164	226256	117467
13165	226275	117451
13166	226293	117434
13167	226311	117417
13168	226330	117401
13169	226348	117385
13170	226368	117369
13171	226386	117352
13172	226405	117336
13173	226424	117319
13174	226443	117303
13175	226461	117286
13176	226479	117270
13177	226498	117253
13178	226517	117237
13179	226536	117221
13180	226554	117204
13181	226573	117188
13182	226591	117171
13183	226609	117155
13184	226628	117138
13185	226647	117122
13186	226664	117105
13187	226683	117088
13188	226701	117072
13189	226719	117055
13190	226738	117039
13191	226756	117022
13192	226774	117005
13193	226792	116988
13194	226811	116972
13195	226828	116955
13196	226847	116938
